Titre,Sous-titre,Date,Lien
"Un âge d’or pour les vaccins ? «Il n’y a pas de nouvelles découvertes, c’est surtout l’aboutissement d’une recherche de longue haleine»","Selon Jean-Daniel Lelièvre, immunologue et spécialiste de la vaccination, les recherches pour trouver des vaccins contre le Covid-19 ont permis de concrétiser des années de travail et ont bénéficié à la lutte contre d’autres pathologies.",2023-12-31,https://www.liberation.fr/societe/sante/un-age-dor-pour-les-vaccins-il-ny-a-pas-de-nouvelles-decouvertes-cest-surtout-laboutissement-dune-recherche-de-longue-haleine-20231231_YFC2RDHVRZBA3G5ULXGLLRD6YE/
"Les regrets des fraudeurs au pass, destruction de vaccins à Toulouse et Nouvelle-Zélande confinée.... Le point sur la pandémie de Covid-19",Le point sur la pandémie de Covid-19 ce mardi,2021-08-17,https://www.liberation.fr/societe/sante/les-regrets-des-fraudeurs-au-pass-destruction-de-vaccins-a-toulouse-et-nouvelle-zelande-confinee-le-point-sur-la-pandemie-de-covid-19-20210817_MCBNBQPCCBHAZKH63GWBI3EURI/
Covid-19: «Tous les Français ne sont pas égaux devant l’accès à la vaccination»,"Passant au crible plus de 180 critères socio-économiques et géographiques, Florence Débarre a participé à une enquête sur les disparités de couverture vaccinale dans le pays. Elle souligne notamment l’importance du taux de chômage.",2022-01-06,https://www.liberation.fr/societe/sante/tous-les-francais-ne-sont-pas-egaux-devant-lacces-a-la-vaccination-20220106_ZWCZLVT5VBF67LUUI5JFVWASB4/
Covid-19: quelle part des Français éligibles à la vaccination la refuse ?,"Dans sa dernière enquête, Santé publique France évalue à 44% la proportion de personnes déclinant le vaccin dans l’Hexagone. Un chiffre en hausse depuis un an, mais largement faussé, car n’incluant pas les individus déjà vaccinés.",2021-05-20,https://www.liberation.fr/checknews/covid-19-quelle-part-des-francais-eligibles-a-la-vaccination-la-refuse-20210520_YRQYINL5WJH3FKDAPU6VV26DLE/
Covid-19 : le vaccin réduit-il le risque de transmission du virus?,Les vaccins réduisent bien le risque d’infection. Les vaccinés qui sont infectés ont une charge virale plus faible que les non-vaccinés. La vaccination apparaît efficace pour réduire les chaînes de contamination.,2021-06-13,https://www.liberation.fr/checknews/covid-19-le-vaccin-reduit-il-aussi-le-risque-de-transmission-du-virus-20210613_NKPLCFH7PJC2VAYF2P7D6J3VLI/
Epidémies : la grippe menace alors que le Covid-19 circule encore activement,"Alors que l’épidémie est toujours bien présente avec 50 000 cas positifs quotidiens, la campagne vaccinale contre la grippe s’est lancée. Et avec, les autorités de santé espèrent relancer les vaccinations contre le coronavirus.",2022-10-23,https://www.liberation.fr/societe/sante/epidemies-la-grippe-menace-alors-que-le-covid-19-circule-encore-activement-20221023_D2MOZZJNRRB3BD3LK4DRQTO5RQ/
Covid-19 : Le ministre de la Santé lance un «appel solennel» à la vaccination,"François Braun a fortement incité ce dimanche les plus fragiles à se faire vacciner, et persiste à conseiller le port du masque dans les lieux clos, sans plaider pour le moment pour son obligation.",2022-12-04,https://www.liberation.fr/societe/sante/covid-19-le-ministre-de-la-sante-lance-un-appel-solennel-a-la-vaccination-20221204_2X5ZSQNCO5HW3FI6NCKJ2ZHASQ/
"Vaccination Covid : en santé publique, il n’y a pas de camp, il y a la vérité scientifique","Christian Lehmann est médecin et écrivain. Pour «Libération», il tient la chronique d’une société longtemps traversée par le coronavirus.",2024-01-28,https://www.liberation.fr/societe/sante/vaccination-covid-en-sante-publique-il-ny-a-pas-de-camp-il-y-a-la-verite-scientifique-20240128_A4ZSBBVXZJFINFZGKMNBZVGFYQ/
En direct - Covid-19 : L’Afrique du Sud suspend sa campagne de vaccination,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-07,https://www.liberation.fr/international/en-direct-covid-19-loms-appelle-a-un-partage-des-technologies-20210206_D22L4XJXCBDN5L3E3CT4LXI56I/
Covid-19 : y a-t-il des professions pour lesquelles le vaccin est obligatoire ?,Les professionnels de santé n'ont pas pour obligation de se faire vacciner contre le Covid-19. D'autres vaccins leur sont pourtant imposés en France.,2021-02-20,https://www.liberation.fr/checknews/covid-19-y-a-t-il-des-professions-pour-lesquelles-le-vaccin-est-obligatoire-20210220_HBPESPZGQJAEZFOI3G7WGCZCOM/
"Covid-19 : au Mexique, pas de vaccins sans uniformes","Depuis son investiture, le président Amlo a largement étendu les pouvoirs des militaires. Leur dernière mission : l’organisation de la vaccination, dans une opération de communication qui cache une gestion catastrophique de l'épidémie.",2021-03-19,https://www.liberation.fr/international/amerique/covid-19-au-mexique-pas-de-vaccins-sans-uniformes-20210319_5TURDNTITVBXFKBSUBWBSGEJGY/
Vaccin Covid-19 : des mesures incitatives pour dépasser le plafond de verre ?,"Pour atteindre l’immunité collective, nous ne devons pas rejeter d’emblée les «incentives» comme de l’argent cash, des bons d’achat, ou des congés payés qui ont prouvé leur efficacité ailleurs. Un débat doit s’ouvrir.",2021-06-04,https://www.liberation.fr/idees-et-debats/tribunes/vaccin-covid-19-des-mesures-incitatives-pour-depasser-le-plafond-de-verre-20210604_KH6ONCPMMJDC5FQI7VJCIF2RDE/
Peut-on donner son sang après un vaccin contre le Covid-19 ?,"L’Etablissement français du sang (EFS) indique que, dans la grande majorité des cas, il est possible de donner son sang après une injection de vaccin contre le Covid-19, sans délai.",2021-08-10,https://www.liberation.fr/checknews/peut-on-donner-son-sang-apres-un-vaccin-contre-le-covid-19-20210810_6AAUVJP4C5EQDPXMASKZ42P3UY/
Vaccination contre le Covid : un bon coût pour la Cour des comptes,"Elevé en valeur absolue pour les finances publiques, le coût de la vaccination serait par dose injectée «modeste», de l’ordre de 35 euros en 2021, selon un rapport dévoilé mercredi.",2022-12-14,https://www.liberation.fr/societe/sante/vaccination-contre-le-covid-un-bon-cout-pour-la-cour-des-comptes-20221214_7UTBUBBBYFCJPFA5THO53DLGTA/
Covid-19 : observe-t-on un effet de la vaccination dans les Ehpad ?,"Deux mois après les premières vaccinations, la baisse du nombre de cas de Covid-19 dans les établissements sociaux et médico-sociaux commence à être palpable.",2021-03-05,https://www.liberation.fr/checknews/covid-19-observe-t-on-un-effet-de-la-vaccination-dans-les-ehpad-20210305_3R5673T7HJB3ZHVVQPUS54SLEI/
Covid-19 : la France met le vaccin AstraZeneca entre parenthèses,"Emmanuel Macron a suspendu ce lundi l’utilisation du vaccin AstraZeneca, dans l’attente d’un nouvel avis du régulateur européen.",2021-03-15,https://www.liberation.fr/societe/sante/covid-19-la-france-suspend-la-vaccination-avec-astrazeneca-20210315_5BYM77CXWBCIVJZ6CSQYU62WTE/
Washington favorable à la levée des brevets sur les vaccins anti-Covid-19,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-05-05,https://www.liberation.fr/societe/sante/retrouvez-toute-lactualite-sur-la-pandemie-de-covid-19-20210505_H3MLYZHNKNFVDLTMGZBBIVYTKU/
"Covid-19, la menace fantôme","Si l’épidémie, banalisée par le pouvoir, ne représente plus «une urgence» selon l’OMS, il serait risqué de baisser la garde pour de bon, selon le médecin Christian Lehmann.",2023-05-07,https://www.liberation.fr/societe/sante/covid-19-la-menace-fantome-20230507_XR2IG644QFACPGZHA77TLZPTCY/
Covid-19 : la Belgique reporte l’administration du vaccin Johnson & Johnson,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-04-14,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210414_AWB3HXBRS5C23PFC3RT37C3HA4/
Est-il vrai que les vaccins utilisés contre le Covid-19 sont toujours en phase d’évaluation ?,Les vaccins utilisés en Europe ont obtenu une autorisation conditionnelle. Les essais de phase 2 et 3 vont se poursuivre sur plusieurs années.,2021-05-30,https://www.liberation.fr/checknews/est-il-vrai-que-les-vaccins-utilises-contre-le-covid-19-sont-toujours-en-phase-devaluation-20210530_DWNZBLZDJZAJBKC7V6ZYABDUTY/
Grippe et Covid-19 : les vaccinations à la peine en France,"La neuvième vague de coronavirus coïncide avec une épidémie de grippe qui s’accélère dans le pays, alors que le rythme des injections, lui, ne décolle pas. Qui peut se faire vacciner et pourquoi ?",2022-11-30,https://www.liberation.fr/societe/sante/grippe-et-covid-19-les-vaccinations-a-la-peine-en-france-20221130_4ATHFHAXSFGXBIXNQWFYPFYYCI/
Covid-19 : la vaccination ne sera plus obligatoire pour entrer aux Etats-Unis à partir du 11 mai,Lundi 2 mai le pays a décidé de mettre fin à l’état d’urgence de 2020 en levant les restrictions concernant l’obligation d’être vacciné. Cette décision prise en février sera effective dès le 11 mai pour tous les voyageurs et fonctionnaires.,2023-05-02,https://www.liberation.fr/international/amerique/covid-19-la-vaccination-ne-sera-plus-obligatoire-pour-entrer-aux-etats-unis-a-partir-du-11-mai-20230502_6GN75TF5QVADNNCJ3RQ56WDJRE/
Vaccin : toutes les personnes infectées par le Covid-19 ne recevront-elles qu’une seule injection ?,La Haute autorité de santé considère qu’une personne qui a déjà contracté le virus n’a besoin que d’une seule dose de vaccin.,2021-03-02,https://www.liberation.fr/checknews/vaccin-toutes-les-personne-infectees-par-le-covid-19-ne-recevront-elles-quune-seule-une-injection-20210302_DE4BLLIMARAH7H5FU6QXX5UWZU/
Le vaccin contre la Covid-19 ne doit pas être laissé au marché,"Faire du vaccin un bien public mondial permettrait d’éviter les conflits entre nations, partenaires commerciaux, et d’accélérer la production et les campagnes de vaccination.",2021-04-06,https://www.liberation.fr/idees-et-debats/tribunes/le-vaccin-contre-la-covid-19-ne-doit-pas-etre-laisse-au-marche-20210406_KFO25ZYRDFEAPG6LTAGAHCHBCI/
"Covid-19: près de 20 millions de morts auraient été évités grâce aux vaccins, surtout dans les pays riches",Une première estimation de l’impact de la vaccination estime que le nombre de morts dans le monde en 2021 aurait pu être supérieur de deux tiers en absence de vaccination. Elle met aussi à jour l’écart entre les nations.,2022-06-24,https://www.liberation.fr/societe/sante/covid-19-pres-de-20-millions-de-morts-auraient-ete-evites-grace-aux-vaccins-surtout-dans-les-pays-riches-20220624_LY7EXZ3OLBD5RC6OA5GZM3U7BM/
La campagne d’affichage antivaccins Covid-19 de Réinfo Liberté à Toulouse est-elle légale?,"Huit affiches aux messages opposés aux vaccins contre le Covid-19 sont visibles mercredi dans les rues de Toulouse, selon la mairie. La municipalité et la préfecture se sont saisies du dossier.",2022-08-17,https://www.liberation.fr/checknews/la-campagne-daffichage-antivaccins-covid-19-de-reinfo-liberte-a-toulouse-est-elle-legale-20220817_2MHPDMV4ZJG3TMYWR6JATK2L5Q/
"Non, les vaccins à ARN messager contre le Covid-19 ne feront pas de nous des OGM",Divers commentateurs affirment que les vaccins anti-Covid développés par les sociétés Pfizer et Moderna représentent un risque pour l’intégrité de notre génome. Une crainte injustifiée.,2020-12-09,https://www.liberation.fr/checknews/2020/12/09/non-les-vaccins-a-arn-messager-contre-le-covid-19-ne-feront-pas-de-nous-des-ogm_1808053/
Covid-19 : quel est l’impact de la vaccination sur les risques d’hospitalisation en France ?,La première étude sur la vaccination réalisée dans l’Hexagone montre une forte réduction du risque d’hospitalisation pour les personnes vaccinées.,2021-05-22,https://www.liberation.fr/checknews/covid-19-quel-est-limpact-de-la-vaccination-sur-les-risques-dhospitalisation-en-france-20210522_DOUOL6VHCVBZ3FGVBZ2AV6T26A/
Alain Fischer recommande-t-il désormais les vaccins anti-Covid uniquement aux personnes âgées?,"Contrairement à ce que suggèrent divers internautes hostiles à la vaccination, les propos de l’ancien président du Conseil d’orientation de la stratégie ne concernent que la seconde dose de rappel.",2022-08-03,https://www.liberation.fr/checknews/alain-fischer-recommande-t-il-desormais-les-vaccins-anti-covid-uniquement-aux-personnes-agees-20220803_AA5V6G6OH5HI7GHEOXZ4JHYUWU/
Transmission du Covid-19 : les autorités ont-elles menti sur l’efficacité du vaccin pour justifier les pass sanitaire et vaccinal ?,"Indéterminés lors de la mise sur le marché des vaccins, les effet significatifs sur la transmission du virus ont été établis dans les mois suivants.",2022-10-14,https://www.liberation.fr/checknews/transmission-du-covid-19-les-autorites-ont-elles-menti-sur-lefficacite-du-vaccin-pour-justifier-les-pass-sanitaire-et-vaccinal-20221014_JEAR5KU73RFNTPRDWQCLHSNZQE/
Est-il désormais acté que les vaccins contre le Covid-19 perturbent les cycles menstruels ?,"Les «saignement menstruels abondants» peuvent être considérés comme un effet secondaire de Pfizer et Moderna, d’après le comité européen de pharmacovigilance.",2022-11-01,https://www.liberation.fr/checknews/est-il-desormais-acte-que-les-vaccins-contre-le-covid-19-perturbent-les-cycles-menstruels-20221101_G5YY4G3KVRD57GWLFXAX7TVK34/
En direct - Covid-19 : Emmanuel Macron promet un vaccin pour «tous les Français» «d’ici la fin de l’été»,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-02,https://www.liberation.fr/societe/sante/en-direct-covid-19-les-dernieres-informations-20210202_USWEE34OMNC2TOBQ6DATSCMOJE/
Covid-19 : les vaccins sont-ils inefficaces contre les variants sud-africain et brésilien ?,"L’efficacité des vaccins est bien diminuée face aux variants sud-africains et brésiliens. Toutefois, certains vaccins semblent plus pénalisés que d’autres.",2021-03-31,https://www.liberation.fr/checknews/covid-19-les-vaccins-sont-ils-inefficaces-contre-les-variants-sud-africain-et-bresilien-20210331_UP4O2COKOFEFHMHKGYQFA2TZLQ/
Covid-19: l’UE approuve des premiers vaccins adaptés au variant omicron,Des versions des vaccins de Pfizer et Moderna adaptées au sous-variant d’Omicron BA.1 ont été autorisées par le régulateur européen des médicaments. D’autres versions ciblant les lignages BA.4 et BA.5 sont attendues à l’automne.,2022-09-01,https://www.liberation.fr/societe/sante/covid-19-lue-approuve-des-premiers-vaccins-adaptes-au-variant-omicron-20220901_5KJKQ4U6M5HRVBH5AEDNF7D46U/
Covid-19: une campagne vaccinale en haute lassitude,"La hausse rapide du nombre de cas a poussé plus de Français à se faire vacciner, mais il reste de la marge pour toucher les quelque 8 millions de personnes encore éligibles à la quatrième dose.",2022-06-30,https://www.liberation.fr/societe/sante/covid-19-lassitude-vaccinale-20220630_6VFYPZCD2VAW7JUJQDVIW2RMK4/
