Titre,Sous-titre,Date,Lien
Variole du singe : l’Union européenne passe ses premières commandes groupées de vaccins,"La Commission étrenne son nouveau mécanisme d’achat commun, HERA, créé en septembre 2021. Certains pays, comme la France ou les Pays-Bas, n’y ont cependant pas recours.",2022-08-20,https://www.lemonde.fr/economie/article/2022/08/20/variole-du-singe-l-union-europeenne-passe-ses-premieres-commandes-groupees-de-vaccins_6138557_3234.html
Variole du singe : l’unique producteur mondial de vaccins sous pression,Le laboratoire danois Bavarian Nordic a du mal à s’adapter à l’explosion de la demande pour protéger la population contre la nouvelle pandémie.,2022-08-20,https://www.lemonde.fr/economie/article/2022/08/20/variole-du-singe-l-unique-producteur-mondial-de-vaccins-sous-pression_6138508_3234.html
Covid-19 : la Corée du Nord annonce en avoir fini avec la pandémie et menace Séoul de représailles,"Kim Yo-jong, l’influente sœur du leader Kim Jong-un, accuse la Corée du Sud d’avoir provoqué l’épidémie de Covid-19 dans son pays, qui a officiellement recensé 4,8 millions d’infections et seulement 74 morts.",2022-08-11,https://www.lemonde.fr/planete/article/2022/08/11/covid-19-la-coree-du-nord-annonce-en-avoir-fini-avec-la-pandemie_6137727_3244.html
Vaccins : « Investir pour doter toutes les régions du monde d’infrastructures de production de pointe est un atout précieux pour notre sécurité sanitaire commune »,"TRIBUNE. Partager les technologies et soutenir l’innovation est le meilleur moyen d’enrayer les pandémies, affirment, dans une tribune au « Monde », cinq chefs d’Etat ou de gouvernement africains et européens, parmi lesquels Emmanuel Macron, ainsi que le directeur de l’OMS.",2022-08-16,https://www.lemonde.fr/idees/article/2022/08/16/vaccins-investir-pour-doter-toutes-les-regions-du-monde-d-infrastructures-de-production-de-pointe-est-un-atout-precieux-pour-notre-securite-sanitaire-commune_6138129_3232.html
Variole du singe : début de l’expérimentation de la vaccination en pharmacie,"Cette expérimentation, d’une durée de deux semaines, concerne cinq officines situées en Ile-de-France, en Provence-Alpes-Côte d’Azur et dans les Hauts-de-France. Elle vise à déterminer s’il est pertinent d’étendre la campagne de vaccination en pharmacie.",2022-08-09,https://www.lemonde.fr/sante/article/2022/08/09/variole-du-singe-debut-de-l-experimentation-de-la-vaccination-en-pharmacie_6137560_1651302.html
Covid-19 : le Japon submergé par une septième vague d’une ampleur inédite,"L’explosion des cas, dont le pic pourrait intervenir le 6 août, a déjà des conséquences perceptibles sur l’économie et les capacités d’accueil des hôpitaux.",2022-07-31,https://www.lemonde.fr/planete/article/2022/07/31/covid-19-le-japon-submerge-par-une-septieme-vague-d-une-ampleur-inedite_6136718_3244.html
Variole du singe : une commission d’enquête réclamée par des responsables politiques et associatifs,"Dans une tribune, personnalités politiques, représentants associatifs et citoyens critiquent « la lenteur extrême de mise en route » et le « sous-dimensionnement » de la campagne de vaccination.",2022-08-02,https://www.lemonde.fr/politique/article/2022/08/02/variole-du-singe-une-commission-d-enquete-reclamee-par-des-responsables-politiques-et-associatifs_6136966_823448.html
Variole du singe : les débuts poussifs de la vaccination,"Manque d’anticipation, manque de bras, créneaux insuffisants : les critiques sont nombreuses dans le milieu associatif et parmi les professionnels de santé.",2022-07-28,https://www.lemonde.fr/planete/article/2022/07/28/les-debuts-poussifs-de-la-vaccination-contre-la-variole-du-singe_6136403_3244.html
"Un an après l’attaque du Capitole, la communauté QAnon morcelée, mais toujours influente","Fragmentée en une multitude de chapelles, cette mythologie conspirationniste partisane de Donald Trump continue d’irriguer les sphères complotistes à bas bruit, avec des thèses souvent plus marginales, mais aussi plus extrêmes.",2022-01-07,https://www.lemonde.fr/les-decodeurs/article/2022/01/07/un-an-apres-l-attaque-du-capitole-la-communaute-qanon-balkanisee-mais-toujours-influente_6108607_4355770.html
"Covid-19 : la deuxième dose de rappel ouverte aux soignants, sans obligation",Les professionnels de santé et du secteur médico-social pourront bénéficier du deuxième rappel de vaccination.,2022-07-26,https://www.lemonde.fr/societe/article/2022/07/26/covid-19-la-deuxieme-dose-de-rappel-ouverte-aux-soignants-sans-obligation_6136209_3224.html
L’OMS déclare une urgence de santé publique de portée internationale concernant la variole du singe,"Ce plus haut niveau d’alerte de l’organisation onusienne a déjà été décrété six fois, notamment contre le Covid-19.",2022-07-25,https://www.lemonde.fr/planete/article/2022/07/25/l-oms-declare-une-urgence-de-sante-publique-de-portee-internationale-concernant-la-variole-du-singe_6136040_3244.html
La France et le Royaume-Uni : deux visions du monde radicalement opposées,"« Le Royaume-Uni, la France et moi » (5/6). Le journaliste et écrivain Simon Kuper, chroniqueur au « Financial Times » et installé à Paris, décrit ce qui oppose et unit les Français et les Britanniques. L’auteur s’amuse du pessimisme exagéré des Français et de l’optimisme, tout aussi exagéré, des Britanniques.",2022-07-29,https://www.lemonde.fr/series-d-ete/article/2022/07/29/la-france-et-le-royaume-uni-deux-visions-du-monde-radicalement-opposees_6136584_3451060.html
Variole du singe : la communauté homosexuelle de New York se mobilise,"Avec plus de 800 cas recensés, la ville est à l’épicentre américain de l’épidémie, qui touche principalement les homosexuels multipartenaires. Les associations dénoncent l’inertie de l’administration Biden.",2022-07-25,https://www.lemonde.fr/sante/article/2022/07/25/a-new-york-la-communaute-homosexuelle-se-mobilise-contre-la-variole-du-singe_6135980_1651302.html
"Covid-19 : le gouvernement maintiendra l’obligation vaccinale pour les soignants, en suivant l’avis de la Haute Autorité de santé","L’autorité publique considère que ce statut doit rester inchangé, au regard de la situation épidémique et de l’efficacité des vaccins.",2022-07-22,https://www.lemonde.fr/planete/article/2022/07/22/covid-19-la-has-tranche-en-faveur-du-maintien-de-l-obligation-vaccinale-des-soignants_6135749_3244.html
Covid-19 : la deuxième dose de rappel élargie aux femmes enceintes et aux moins de 60 ans avec comorbidités,"Par ailleurs, la pandémie « n’est pas terminée », a prévenu le conseil scientifique Covid-19, qui s’attend à une diminution progressive de l’impact du SARS-CoV-2 avec cependant des pics de circulation du virus à court terme.",2022-07-20,https://www.lemonde.fr/planete/article/2022/07/20/covid-19-la-deuxieme-dose-de-rappel-elargie-aux-femmes-enceintes-et-au-moins-de-60-ans-avec-comorbidites_6135556_3244.html
"Réintégrer les soignants non vaccinés, une dangereuse croisade","ÉDITORIAL. Certains parlementaires des oppositions militent pour le retour dans leurs fonctions des soignants ayant refusé le vaccin contre le Covid-19. Au moment où le virus circule toujours fortement, cette réintégration reviendrait à céder à des arguments antiscientifiques et à ébranler la politique de santé publique.",2022-07-22,https://www.lemonde.fr/idees/article/2022/07/22/reintegrer-les-soignants-non-vaccines-une-dangereuse-croisade_6135753_3232.html
Covid-19 : l’UE recommande un deuxième rappel de vaccin pour les plus de 60 ans,"La préconisation vaut également pour toutes les personnes vulnérables, précisent le Centre européen de prévention et de contrôle des maladies (ECDC) et l’Agence européenne des médicaments (EMA).",2022-07-11,https://www.lemonde.fr/planete/article/2022/07/11/covid-19-l-ue-recommande-un-deuxieme-rappel-de-vaccin-pour-les-plus-de-60-ans_6134330_3244.html
"Le vaccin de Novavax pourrait provoquer des réactions allergiques sévères, alerte l’agence européenne des médicaments","« Les gens qui développent une forte réaction allergique après avoir reçu la première dose de Nuvaxovid ne devraient pas recevoir la seconde », préconise l’EMA.",2022-07-15,https://www.lemonde.fr/planete/article/2022/07/15/le-vaccin-de-novavax-pourrait-provoquer-des-reactions-allergiques-severes_6134897_3244.html
"« Face à la pandémie de Covid-19, il importe de développer en France une stratégie globale et de long terme »","TRIBUNE. Pour limiter les risques liés à l’épidémie, il faut abandonner l’approche d’une gestion vague par vague et mettre en place une politique autour de cinq grands axes, détaille l’épidémiologiste Mahmoud Zureik, dans une tribune au « Monde ».",2022-07-12,https://www.lemonde.fr/idees/article/2022/07/12/face-a-la-pandemie-de-covid-19-il-importe-de-developper-en-france-une-strategie-globale-et-de-long-terme_6134405_3232.html
Covid-19 : pourquoi de rares personnes vaccinées à deux doses font des formes graves,"Un déficit immunitaire qui cible la voie des interférons de type 1 explique près du quart de ces formes sévères, malgré deux doses de vaccins.",2022-07-11,https://www.lemonde.fr/sciences/article/2022/07/11/covid-19-pourquoi-de-rares-personnes-vaccinees-a-deux-doses-font-des-formes-graves_6134225_1650684.html
Mathias Dewatripont : « Quel bilan tirer de la vaccination anti-Covid sur le plan industriel et économique ? »,"TRIBUNE. L’économiste pointe, dans une tribune au « Monde », les succès et les échecs de la stratégie européenne de soutien à la recherche pharmaceutique, d’achat et de distribution des vaccins menée pendant la pandémie de Covid-19.",2022-07-04,https://www.lemonde.fr/idees/article/2022/07/04/mathias-dewatripont-quel-bilan-tirer-de-la-vaccination-anti-covid-sur-le-plan-industriel-et-economique_6133215_3232.html
Covid-19 : une France sans cap ni boussole face à la septième vague,"Peu de messages de prévention, aucune mesure forte, le tout sur fond d’incertitude scientifique : la gestion de la pandémie souffre de la lassitude des Français, mais aussi de la concurrence d’autres crises, alors que le nombre de cas quotidiens s’élève à 100 000 en moyenne au 1er juillet.",2022-07-05,https://www.lemonde.fr/planete/article/2022/07/05/covid-19-le-grand-flou-de-la-septieme-vague_6133348_3244.html
Covid-19 : qui peut recevoir la « quatrième dose » de vaccin (ou deuxième dose de rappel) ?,"Face à l’augmentation des cas de contamination, le gouvernement invite les personnes éligibles à effectuer leur rappel vaccinal. Pour l’heure, seuls 26,5 % des 60-79 ans et 30,1 % des 80 ans et plus ont reçu leur injection.",2022-06-28,https://www.lemonde.fr/planete/article/2022/06/28/covid-19-qui-peut-recevoir-la-quatrieme-dose-de-vaccin-ou-deuxieme-dose-de-rappel_6132404_3244.html
Le choix du successeur de Didier Raoult à la tête de l’IHU fait polémique,"Le professeur Pierre-Edouard Fournier, qui a fait toute sa carrière dans l’ombre du controversé fondateur de l’Institut hospitalo-universitaire Méditerranée Infection, à Marseille, doit encore être confirmé, le 13 juillet, par le conseil d’administration.",2022-07-05,https://www.lemonde.fr/planete/article/2022/07/05/le-choix-du-successeur-de-didier-raoult-a-la-tete-de-l-ihu-fait-polemique_6133506_3244.html
Covid-19 : la ministre de la santé appelle à remettre le masque dans les transports,"Brigitte Bourguignon en appelle au « devoir citoyen » de la population pour « se protéger soi-même face à un variant très transmissible ». Il ne s’agit, cependant, pas d’une obligation.",2022-06-27,https://www.lemonde.fr/planete/article/2022/06/27/covid-19-la-ministre-de-la-sante-appelle-a-remettre-le-masque-dans-les-transports_6132247_3244.html
Covid-19 : une infection par Omicron n’équivaudrait pas à une dose de vaccin,"Plusieurs études récentes éclairent la façon dont ce variant du Sars-CoV-2, dans ses versions successives, échappe à nos défenses immunitaires et induit lui-même une faible réponse protectrice contre les formes graves.",2022-06-22,https://www.lemonde.fr/planete/article/2022/06/22/covid-19-une-infection-par-omicron-n-equivaudrait-pas-a-une-dose-de-vaccin_6131565_3244.html
Covid-19 : les contaminations repartent en forte hausse en France et dans toute l’Europe,"Ces nouveaux cas s’expliquent, en partie, par la contagiosité des derniers sous-variants d’Omicron, BA.4 et BA.5. La plupart des experts ne se montrent cependant pas inquiets.",2022-06-22,https://www.lemonde.fr/planete/article/2022/06/22/covid-19-les-contaminations-repartent-en-forte-hausse-en-europe_6131447_3244.html
Covid-19 : le gouvernement appelle à accélérer la cadence du deuxième rappel vaccinal face à la reprise de l’épidémie,"Les autorités sanitaires jugent « insuffisant » le taux du second rappel, moins de 2,2 millions ont été injectés, sur plus de 8,7 millions de personnes éligibles.",2022-06-21,https://www.lemonde.fr/planete/article/2022/06/21/covid-19-le-gouvernement-appelle-a-accelerer-la-cadence-du-deuxieme-rappel-vaccinal-face-a-la-reprise-de-l-epidemie_6131404_3244.html
Covid-19 : les Etats-Unis autorisent les vaccins de Pfizer et Moderna pour les tout-petits,"Le vaccin de Moderna, en deux doses, est autorisé en urgence pour les enfants entre six mois et 5 ans. Celui de Pfizer, cette fois en trois doses, l’est lui pour les six mois à 4 ans.",2022-06-17,https://www.lemonde.fr/planete/article/2022/06/17/les-etats-unis-autorisent-les-vaccins-contre-le-covid-de-pfizer-et-moderna-pour-les-tout-petits_6130846_3244.html
Variole du singe : sept cas « avérés » actuellement recensés en France,"La nouvelle ministre de la santé, Brigitte Bourguignon, a précisé mercredi que le pays disposait des stocks nécessaires pour vacciner les cas contacts, comme le recommandent les autorités sanitaires.",2022-05-25,https://www.lemonde.fr/planete/article/2022/05/25/variole-du-singe-cinq-cas-averes-actuellement-recenses-en-france_6127622_3244.html
Les problèmes de santé de Justin Bieber récupérés par les antivax,"La sphère complotiste se délecte d’une pseudo-déclaration du chanteur, selon laquelle « le vaccin lui a gâché la vie ». Il s’agit d’une invention d’un site satirique.",2022-06-17,https://www.lemonde.fr/les-decodeurs/article/2022/06/17/les-problemes-de-sante-de-justin-bieber-recuperes-par-les-antivax_6130826_4355770.html
Covid-19 : l’arrivée de BA.4 et BA.5 en France va-t-elle entraîner une nouvelle vague de contaminations ?,Les deux sous-variants de la famille Omicron ont déjà provoqué de nouvelles vagues en Afrique du Sud et au Portugal.,2022-06-04,https://www.lemonde.fr/planete/article/2022/06/04/covid-19-l-arrivee-de-ba-4-et-ba-5-en-france-va-t-elle-entrainer-une-nouvelle-vague-de-contaminations_6128892_3244.html
Covid-19 : faut-il relativiser notre hiérarchie des différents vaccins ?,"Selon une étude d’observation récente, le vaccin chinois de Sinovac est aussi efficace, à trois doses, que celui de Pfizer. Mais les vaccins à ARN continuent d’exercer une fascination, y compris dans les pays du Sud, en Chine et en Russie.",2022-06-02,https://www.lemonde.fr/planete/article/2022/06/02/covid-19-faut-il-relativiser-notre-hierarchie-des-differents-vaccins_6128595_3244.html
"Au Portugal, le sous-variant BA.5 d’Omicron inquiète","Alors que les restrictions viennent d’être levées, les contaminations repartent à la hausse. Des experts recommandent le retour du masque en intérieur pour faire face à la dernière vague de Covid-19.",2022-06-04,https://www.lemonde.fr/planete/article/2022/06/04/au-portugal-le-sous-variant-ba-5-d-omicron-inquiete_6128944_3244.html
